,MLS #,Address,City,# Bed,# Bth,Yr Blt,Acres,SqFt,$/SqFt,List Price,Sold Price,Sale Date,SP%LP,DOM
43,30535540,164 JANSEN Avenue #17,Kitchener,2,1/1,,,860,$160.47,"$144,900","$138,000",10/15/2016,95.24,60
44,30536501,10 Ellen Street #503,Kitchener,1,1/0,1989,,602,$229.24,"$144,900","$138,000",09/26/2016,95.24,32
45,30529660,29 WEST Avenue #301,Kitchener,3,1/1,,,"1,050",$131.90,"$143,900","$138,500",10/14/2016,96.25,98
46,30516332,15 HOFSTETTER Avenue #411,Kitchener,2,1/0,1990,,790,$175.95,"$150,000","$139,000",08/01/2016,92.67,84
47,30528669,65 HIGHLAND Crescent #303,Kitchener,1,0/0,1989,,650,$214.62,"$142,000","$139,500",07/16/2016,98.24,13
48,30513427,65 WESTMOUNT Road #406,Waterloo,2,1/1,,,"1,200",$116.67,"$143,000","$140,000",09/20/2016,97.90,182
49,30513989,55 Green Valley Drive #511,Kitchener,1,1/0,1989,,820,$170.73,"$149,900","$140,000",06/16/2016,93.40,80
50,30521011,164 Jansen Avenue #18,Kitchener,2,1/0,,,884,$158.37,"$145,000","$140,000",06/17/2016,96.55,33
51,30531247,225 HARVARD Place #806,Waterloo,1,1/0,1974,,700,$200.00,"$149,900","$140,000",08/10/2016,93.40,22
52,30534705,375 King Street #501,Waterloo,2,1/1,,,"1,175",$119.15,"$145,000","$140,000",09/06/2016,96.55,26
53,30536233,266 OVERLEA Drive #203,Kitchener,2,1/0,,,700,$200.00,"$154,900","$140,000",10/05/2016,90.38,52
54,30533162,65 Westmount Road #710,Waterloo,2,1/1,,,"1,200",$118.33,"$149,900","$142,000",09/10/2016,94.73,41
55,30519950,65 HIGHLAND Crescent #106,Kitchener,2,1/0,,,"1,000",$143.50,"$144,900","$143,500",09/13/2016,99.03,124
56,30518471,144 JANSEN Avenue #11,Kitchener,3,1/1,1978,,"1,100",$131.36,"$149,900","$144,500",06/06/2016,96.40,33
57,30522204,35 BRECKENRIDGE Drive #9,Kitchener,2,1/0,1972,,900,$161.11,"$147,500","$145,000",06/02/2016,98.31,3
