,MLS #,Address,City,# Bed,# Bth,Yr Blt,Acres,SqFt,$/SqFt,List Price,Sold Price,Sale Date,SP%LP,DOM
29,30633312,375 King Street #1907,Waterloo,2,1/0,,,940,$177.55,"$172,500","$166,900",02/03/2018,96.75,16
30,30634500,225 HARVARD Place #1001,Waterloo,1,1/0,,,690,$243.48,"$164,900","$168,000",02/12/2018,101.88,4
31,30633367,18 HOLBORN Court #110,Kitchener,2,2/0,,,"1,000",$169.50,"$165,500","$169,500",02/09/2018,102.42,21
32,30652516,164 JANSEN Avenue #11,Kitchener,2,1/0,1971,,860,$197.67,"$170,000","$170,000",05/04/2018,100.00,11
33,30655614,30 HUGO Crescent #203,Kitchener,1,1/0,1990,,840,$202.38,"$175,000","$170,000",05/23/2018,97.14,11
34,30632855,283 FAIRWAY Road #506,Kitchener,2,1/0,1969,,840,$206.55,"$169,900","$173,500",02/02/2018,102.12,13
35,30649068,18 Holborn Court #112,Kitchener,2,2/0,,,953,$182.58,"$175,000","$174,000",05/19/2018,99.43,36
36,30609894,266 OVERLEA Drive #203,Kitchener,2,1/0,,,700,$250.00,"$179,000","$175,000",02/22/2018,97.77,41
37,30617434,225 HARVARD Place #1112,Waterloo,1,1/0,1974,,690,$253.62,"$179,900","$175,000",01/17/2018,97.28,41
38,30635169,65 Westmount Road #711,Waterloo,2,1/1,1975,,"1,200",$145.83,"$179,900","$175,000",02/09/2018,97.28,8
39,30655532,266 Overlea Drive #204,Kitchener,2,1/0,1990,,732,$239.07,"$149,900","$175,000",05/19/2018,116.74,13
40,30658765,24 Midland Drive #809,Kitchener,2,1/0,1970,,965,$181.35,"$175,000","$175,000",06/15/2018,100.00,28
41,30614082,375 KING Street #706,Waterloo,3,1/1,,,"1,175",$153.19,"$188,800","$180,000",02/09/2018,95.34,90
42,30639870,30 Hugo Crescent #302,Kitchener,1,1/0,1990,,840,$214.29,"$185,000","$180,000",03/19/2018,97.30,19
43,30643829,80 BRECKENRIDGE Drive #105,Kitchener,2,1/1,1978,,827,$217.78,"$179,900","$180,100",03/26/2018,100.11,6
44,30609532,58 BRIDGEPORT Road #507,Waterloo,2,1/0,1974,,"1,047",$172.87,"$189,900","$181,000",01/04/2018,95.31,73
45,30619414,293 FAIRWAY Road #23,Kitchener,2,1/0,,,"1,033",$179.09,"$184,999","$185,000",02/15/2018,100.00,44
