,MLS #,Address,City,# Bed,# Bth,Yr Blt,Acres,SqFt,$/SqFt,List Price,Sold Price,Sale Date,SP%LP,DOM
592,30602044,573 CHABLIS Drive,Waterloo,3,2/1,2005,,"1,500",$280.00,"$425,000","$420,000",10/12/2017,98.82,21
593,30605161,13 WILDFLOWER Street,Kitchener,3,2/1,2016,,"1,422",$295.36,"$429,900","$420,000",10/27/2017,97.70,28
594,30605247,6 UPPER MERCER Street #H34,Kitchener,3,2/1,,,"1,378",$304.79,"$423,500","$420,000",10/20/2017,99.17,12
595,30605461,204 Buttercup Court,Waterloo,3,2/1,2005,,"1,600",$262.50,"$420,000","$420,000",10/13/2017,100.00,10
596,30609209,63 Dreger Avenue,Kitchener,3,1/1,1965,,"1,133",$370.70,"$429,900","$420,000",12/06/2017,97.70,43
597,30610735,23 WILDFLOWER Street,Kitchener,3,2/1,2016,,"1,523",$275.77,"$429,900","$420,000",11/15/2017,97.70,16
598,30612303,152 DRIFTWOOD Drive,Kitchener,3,2/0,1987,,"1,200",$350.00,"$424,900","$420,000",11/30/2017,98.85,22
599,30612333,290 VERONICA Drive,Kitchener,3,1/1,,,"1,481",$283.59,"$424,900","$420,000",11/17/2017,98.85,10
600,30612336,16 SHANLEY Street,Kitchener,4,1/1,1932,,"1,220",$344.26,"$420,000","$420,000",11/14/2017,100.00,6
601,30613483,45 Cherry Street,Kitchener,3,1/2,,,"1,195",$351.46,"$394,900","$420,000",11/26/2017,106.36,7
602,30613624,683 Activa Avenue,Kitchener,3,1/1,2005,,"1,457",$288.26,"$419,000","$420,000",12/15/2017,100.24,34
603,30599114,339 Veronica Drive,Kitchener,3,2/1,,,"1,223",$344.24,"$420,000","$421,000",10/27/2017,100.24,49
604,30611392,129 Mallard Crescent,Waterloo,4,1/1,1982,,"1,002",$420.66,"$419,900","$421,500",12/29/2017,100.38,61
605,30610993,145 South Creek Drive #A002,Kitchener,3,2/1,2018,,"1,436",$293.67,"$419,900","$421,708",12/05/2017,100.43,35
606,30598989,250 Glenridge Drive #604,Waterloo,3,2/0,,,"1,974",$213.78,"$429,000","$422,000",11/17/2017,98.37,78
607,30611193,34 ROSSFORD Crescent,Kitchener,4,2/0,1972,,"1,118",$378.35,"$399,900","$423,000",11/04/2017,105.78,3
608,30613276,379 VERONICA Drive,Kitchener,3,2/1,1988,,"1,527",$277.01,"$399,900","$423,000",11/16/2017,105.78,3
609,30606342,7 Upper Mercer Street #E21,Kitchener,3,2/1,,,"1,378",$308.35,"$424,900","$424,900",11/24/2017,100.00,49
610,30607144,533 FALLINGBROOK Drive,Waterloo,4,2/0,,,"1,050",$404.67,"$424,900","$424,900",11/24/2017,100.00,46
611,30601036,110 FORFAR Avenue,Kitchener,2,2/0,1989,,"1,388",$306.20,"$449,900","$425,000",10/21/2017,94.47,37
612,30607807,99 Lang Crescent,Kitchener,3,2/0,,,"1,081",$393.15,"$399,900","$425,000",10/25/2017,106.28,11
613,30608677,122 SPRINGBANK Crescent,Kitchener,4,2/0,1962,,"1,450",$293.10,"$400,000","$425,000",10/29/2017,106.25,5
614,30610884,47 MARISA Street,Kitchener,3,2/1,1995,,"1,461",$290.90,"$430,000","$425,000",12/09/2017,98.84,37
615,30614171,361 WESTVALE Drive,Waterloo,3,2/0,1990,,850,$500.00,"$420,000","$425,000",11/30/2017,101.19,15
616,30614772,188 FARRIER Drive,Kitchener,4,2/0,1975,,"1,250",$340.00,"$454,900","$425,000",12/12/2017,93.43,23
617,30615525,601 Spinnaker Crescent,Waterloo,3,2/0,,,"1,997",$212.82,"$425,000","$425,000",12/06/2017,100.00,6
618,30608714,258 TOLL GATE Boulevard,Waterloo,3,2/0,,,"1,075",$396.28,"$429,900","$426,000",12/09/2017,99.09,52
619,30607171,179 WEST OAK Trail,Kitchener,3,2/1,2015,,"1,402",$304.56,"$437,900","$427,000",10/28/2017,97.51,15
620,30602056,57 RIPPLEWOOD Crescent,Kitchener,3,2/0,1962,,"1,264",$338.21,"$443,900","$427,500",10/04/2017,96.31,15
621,30615146,47 Briargate Drive,Kitchener,4,1/1,1978,,"1,809",$236.48,"$429,900","$427,800",12/02/2017,99.51,11
622,30602711,40 Windy Ridge Drive,Kitchener,4,2/0,,,"1,151",$371.85,"$439,900","$428,000",10/15/2017,97.29,21
623,30609344,119 BROKEN OAK Crescent,Kitchener,3,1/0,1983,,"1,078",$397.96,"$429,900","$429,000",11/11/2017,99.79,18
624,30586066,145 South Creek Drive #D167,Kitchener,3,2/1,2018,,"1,436",$299.37,"$429,900","$429,900",10/04/2017,100.00,89
625,30592902,11 SHADYWOOD Crescent,Kitchener,3,1/1,1958,,"1,820",$236.26,"$499,900","$430,000",12/04/2017,86.02,117
626,30602218,153 OXFORD Street,Kitchener,5,2/0,1960,,"1,050",$409.52,"$449,000","$430,000",10/16/2017,95.77,26
627,30605051,237 CLARK Avenue,Kitchener,4,2/0,,,"1,020",$421.57,"$400,000","$430,000",10/07/2017,107.50,4
628,30606062,85 DOVER Street,Waterloo,2,2/0,,,936,$459.40,"$449,900","$430,000",10/19/2017,95.58,9
629,30606299,110 Sunrise Place,Kitchener,5,2/0,,,"1,250",$344.00,"$429,000","$430,000",10/13/2017,100.23,11
630,30609184,72 RIVERTRAIL Avenue,Kitchener,3,2/1,2015,,"1,571",$273.71,"$399,900","$430,000",10/27/2017,107.53,7
631,30609993,15 Ellis Avenue,Kitchener,4,1/1,,,"1,300",$330.77,"$408,000","$430,000",10/26/2017,105.39,4
632,30611246,100 NATHANIEL Crescent,Kitchener,3,1/1,1976,,"1,028",$418.29,"$434,000","$430,000",12/12/2017,99.08,40
633,30616849,11 BANFF Place,Kitchener,3,1/1,1969,,"1,590",$270.44,"$389,900","$430,000",12/29/2017,110.28,2
634,30616995,17 Madeleine Street,Kitchener,3,2/1,2005,,"1,360",$316.18,"$439,900","$430,000",12/25/2017,97.75,16
635,30617765,81 BRADLEY Drive,Kitchener,3,2/0,1966,,"1,184",$363.18,"$410,000","$430,000",12/14/2017,104.88,3
636,30617952,188 MAITLAND Street,Kitchener,2,3/1,2014,,"1,457",$295.13,"$435,000","$430,000",12/18/2017,98.85,8
637,30609341,80 CEDAR Street,Kitchener,4,2/0,1901,,"1,550",$278.06,"$439,000","$431,000",12/22/2017,98.18,59
638,30610871,6 UPPER MERCER Street #D16,Kitchener,3,2/1,2010,,"1,410",$306.03,"$439,800","$431,500",11/05/2017,98.11,4
639,30605085,21 DEKAY Street,Kitchener,3,1/0,1915,,"1,504",$287.23,"$419,900","$432,000",10/03/2017,102.88,5
640,30606319,439 DAYNA Crescent,Waterloo,3,2/0,,,"1,044",$413.79,"$419,900","$432,000",10/23/2017,102.88,5
641,30618107,379 Lee Circle,Waterloo,4,2/1,,,"1,542",$280.80,"$430,000","$433,000",12/18/2017,100.70,
642,30618691,606 SPINNAKER Crescent,Waterloo,3,2/1,,,"1,470",$294.83,"$434,900","$433,400",12/23/2017,99.66,6
643,30598264,131 Hillbrook Crescent,Kitchener,5,2/0,1974,,"1,147",$379.25,"$449,900","$435,000",10/24/2017,96.69,48
644,30603411,632 Cedargrove Place,Waterloo,3,2/0,,,"1,129",$385.30,"$400,000","$435,000",10/02/2017,108.75,3
645,30605986,251 Carlaw Place,Waterloo,3,2/0,,,"1,046",$415.87,"$439,900","$435,000",10/19/2017,98.89,16
