,MLS #,Address,City,# Bed,# Bth,Yr Blt,Acres,SqFt,$/SqFt,List Price,Sold Price,Sale Date,SP%LP,DOM
768,30544848,235 SAMUEL Street,Kitchener,3,2/0,,,"1,322",$344.63,"$439,900","$455,600",10/25/2016,103.57,5
769,30546651,243 GREY SILO Road #21,Waterloo,3,2/1,,,"2,085",$218.90,"$454,900","$456,408",11/09/2016,100.33,7
770,30542723,75 WILDERNESS Drive,Kitchener,3,3/1,1997,,"2,140",$213.55,"$469,500","$457,000",10/18/2016,97.34,12
771,30548648,641 BREAKWATER Crescent,Waterloo,4,2/2,2002,,"1,550",$295.48,"$459,900","$458,000",11/23/2016,99.59,7
772,30543793,116 Gatewood Road,Kitchener,4,1/1,1957,,"1,529",$300.20,"$459,000","$459,000",10/21/2016,100.00,9
773,30546193,79 Bridlewreath Street,Kitchener,3,2/1,2001,,"1,676",$274.46,"$425,000","$460,000",11/07/2016,108.24,7
774,30548669,19 DALEWOOD Drive,Kitchener,3,1/1,1966,0.00,"1,423",$323.26,"$475,000","$460,000",12/16/2016,96.84,29
775,30549973,431 Thorndale Drive,Waterloo,4,2/1,1984,,"1,930",$238.34,"$435,900","$460,000",12/06/2016,105.53,6
776,30550359,146 Parkvale Drive,Kitchener,3,3/1,2010,,"1,547",$297.35,"$449,900","$460,000",12/07/2016,102.24,2
777,30547634,18 VERONA Street,Kitchener,3,2/1,,,"1,605",$286.67,"$394,900","$460,101",11/14/2016,116.51,5
778,30545767,136 Georgian Place,Kitchener,4,2/0,1984,,"1,110",$414.86,"$475,000","$460,500",11/11/2016,96.95,16
779,30544051,57 DOON VALLEY Drive,Kitchener,6,3/1,1998,,"1,650",$279.39,"$499,000","$461,000",12/09/2016,92.38,61
780,30549956,53 SHAFTSBURY Drive,Kitchener,4,2/0,1987,,"1,825",$253.15,"$475,000","$462,000",12/13/2016,97.26,12
781,30538519,9 Highview Place,Kitchener,4,2/3,,,"2,400",$192.71,"$464,888","$462,500",11/01/2016,99.49,52
782,30540825,4 MEADOWLANE Drive,Kitchener,4,2/0,1969,,"1,962",$235.73,"$464,900","$462,500",11/10/2016,99.48,49
783,30541577,245 Grey Fox Drive,Kitchener,4,3/1,1998,,"2,000",$232.50,"$474,900","$465,000",10/21/2016,97.92,22
784,30542506,48 Forfar Avenue,Kitchener,5,2/1,1980,,"1,634",$284.58,"$469,900","$465,000",11/24/2016,98.96,50
785,30548219,519 Doon South Drive,Kitchener,3,2/1,2005,,"1,836",$253.27,"$439,900","$465,000",11/24/2016,105.71,2
786,30548339,539 Commonwealth Crescent,Kitchener,4,3/1,,,"1,775",$261.97,"$414,900","$465,000",11/22/2016,112.08,7
787,30550693,41 MELBOURNE Crescent,Waterloo,4,1/1,1957,,"1,324",$351.21,"$479,900","$465,000",12/20/2016,96.90,16
788,30543577,16 ROSENEATH Crescent,Kitchener,3,1/1,1974,,"1,614",$288.29,"$439,900","$465,300",10/19/2016,105.77,7
789,30544173,53 PENELOPE Drive,Kitchener,3,3/1,,,"1,518",$307.64,"$429,000","$467,000",10/25/2016,108.86,10
790,30549437,51 COMMONWEALTH Street,Kitchener,4,3/1,,,"1,861",$252.28,"$474,900","$469,500",12/16/2016,98.86,20
791,30548588,402 WOODBINE Avenue,Kitchener,3,3/1,2013,,"1,772",$265.24,"$449,900","$470,000",11/21/2016,104.47,4
792,30547111,638 BREAKWATER Crescent,Waterloo,3,2/0,2002,,"1,800",$261.94,"$449,900","$471,500",11/11/2016,104.80,9
793,30500189,1083 COUNTRYSTONE Drive,Kitchener,3,2/0,2007,,"1,878",$252.93,"$489,900","$475,000",11/16/2016,96.96,54
794,30544779,12 STEEPLERIDGE Street,Kitchener,3,2/1,,,"1,773",$267.91,"$474,900","$475,000",11/09/2016,100.02,16
795,30545465,30 WOODBINE Avenue,Kitchener,3,2/1,2013,,"1,910",$248.69,"$469,900","$475,000",11/03/2016,101.09,11
796,30546160,1409 OLD ZELLER Drive,Kitchener,3,2/2,2009,,"1,650",$287.88,"$454,900","$475,000",11/07/2016,104.42,9
797,30546985,148 WINDING WOOD Crescent,Kitchener,3,1/1,2001,,"1,539",$308.64,"$479,900","$475,000",11/10/2016,98.98,8
798,30548535,59 CRANBROOK Street,Kitchener,3,3/1,,,"1,600",$296.88,"$465,000","$475,000",11/16/2016,102.15,1
799,30550976,26 GREGG Court,Kitchener,3,2/1,1997,0.00,"1,494",$317.94,"$399,000","$475,000",12/14/2016,119.05,6
800,30546540,347 SKYVIEW Place,Waterloo,3,2/1,,,"1,164",$411.47,"$465,000","$478,950",11/23/2016,103.00,21
801,30548901,57 Stanmore Avenue,Kitchener,3,2/0,1998,,"1,568",$305.48,"$448,500","$479,000",12/04/2016,106.80,7
802,30541667,968 COPPER LEAF Crescent,Kitchener,5,3/1,2003,,"2,100",$228.57,"$469,900","$480,000",10/23/2016,102.15,25
