,MLS #,Address,City,# Bed,# Bth,Yr Blt,Acres,SqFt,$/SqFt,List Price,Sold Price,Sale Date,SP%LP,DOM
389,30502144,82 BROADVIEW Avenue,Kitchener,3,1/0,1940,,951,$235.54,"$239,900","$224,000",11/29/2015,93.37,38
390,KW1525483,50 Howe Drive #15A,Kitchener,3,0/0,2007,,"1,510",$148.34,"$225,000","$224,000",06/29/2015,99.56,29
391,KW1527743,255 Northlake Drive #10,Waterloo,3,0/0,,,,,"$229,900","$224,500",07/27/2015,97.65,42
392,30502573,55 Blue Springs Drive #705,Waterloo,2,2/0,1991,,"1,283",$175.37,"$229,900","$225,000",11/26/2015,97.87,24
393,KW1524588,50 Howe Drive #15B,Kitchener,3,0/0,,,,,"$229,900","$225,000",06/21/2015,97.87,40
394,KW1525318,50 Howe Drive #21B,Kitchener,3,0/0,2007,,"1,510",$149.01,"$232,000","$225,000",06/30/2015,96.98,34
395,KW1527063,600 White Elm Boulevard #5,Waterloo,3,0/0,,,,,"$234,900","$225,000",09/10/2015,95.79,103
396,KW1537500,183 Cedarvale Crescent #B,Waterloo,3,0/0,1972,0.00,"1,259",$178.71,"$229,900","$225,000",09/27/2015,97.87,13
397,KW1534620,107 Charles Best Place,Kitchener,3,0/0,,,"1,300",$173.27,"$229,900","$225,250",09/08/2015,97.98,22
398,30500433,98 REX Drive,Kitchener,3,1/0,1948,,891,$253.65,"$234,900","$226,000",11/12/2015,96.21,42
399,30501981,240 Westmeadow Drive #8B,Kitchener,3,1/1,2008,,"1,430",$158.04,"$224,900","$226,000",11/11/2015,100.49,20
400,30503539,110 Uxbridge Crescent,Kitchener,4,2/0,1984,,"1,138",$198.59,"$210,000","$226,000",11/30/2015,107.62,10
401,CA1593927,50 Howe Drive #9B,Kitchener,3,2/0,,,"1,510",$149.67,"$229,000","$226,000",09/30/2015,98.69,50
402,KW1537363,465 Woolwich Street #42,Waterloo,2,0/0,1992,,,,"$230,000","$226,000",10/20/2015,98.26,41
403,KW1531635,155 St. Leger Street #301,Kitchener,1,0/0,,,,,"$226,900","$226,900",09/28/2015,100.00,77
404,CA1594105,96 Westwood Drive,Kitchener,3,2/0,1972,,"1,233",$184.10,"$219,900","$227,000",08/17/2015,103.23,7
405,KW1525042,465 Woolwich Street #11,Waterloo,2,0/0,1991,,,,"$231,900","$227,000",06/29/2015,97.89,40
406,KW1527551,38 Howe Drive #9A,Kitchener,3,0/0,2011,,"1,380",$164.49,"$229,900","$227,000",06/25/2015,98.74,17
407,KW1528233,35 Westheights Drive #14,Kitchener,3,0/0,,,"1,300",$174.62,"$234,000","$227,000",08/28/2015,97.01,64
408,KW1531193,404 King Street #113,Kitchener,1,0/0,2007,,680,$333.82,"$228,900","$227,000",08/07/2015,99.17,32
409,KW1527811,139 Brighton Street #4A,Waterloo,3,0/0,2005,,"1,276",$178.29,"$232,000","$227,500",08/05/2015,98.06,50
