,MLS #,Address,City,# Bed,# Bth,Yr Blt,Acres,SqFt,$/SqFt,List Price,Sold Price,Sale Date,SP%LP,DOM
316,30577149,367 Victoria Street,Kitchener,3,1/0,1932,,"1,043",$271.33,"$289,900","$283,000",06/26/2017,97.62,33
317,30578961,20 PAULANDER Drive #84,Kitchener,3,1/1,,,"1,245",$228.03,"$279,900","$283,900",06/18/2017,101.43,18
318,30572107,53 Bruce Street,Kitchener,3,1/1,,,998,$284.57,"$289,900","$284,000",06/27/2017,97.96,55
319,30578450,404 KING Street #417,Kitchener,1,1/0,2005,,650,$438.46,"$265,000","$285,000",06/15/2017,107.55,16
320,30582560,317 MILL Street #6,Kitchener,3,1/1,,,"1,296",$219.91,"$289,900","$285,000",07/07/2017,98.31,18
321,30598652,223 Pioneer Drive #G51,Kitchener,3,1/1,,,"1,100",$259.09,"$274,900","$285,000",09/23/2017,103.67,18
322,30582400,111 TRAYNOR Avenue #4,Kitchener,3,1/1,1988,,"1,285",$221.87,"$239,900","$285,100",06/29/2017,118.84,9
323,30582885,85 SCENIC Drive,Kitchener,3,1/0,,,950,$300.32,"$279,000","$285,300",07/11/2017,102.26,14
324,30601208,49 Cedarwoods Crescent #1,Kitchener,3,1/1,,,"1,759",$162.31,"$289,900","$285,500",09/27/2017,98.48,9
325,30583900,54 Green Valley Drive #20,Kitchener,3,1/1,1989,,"1,354",$211.23,"$249,900","$286,000",07/24/2017,114.45,20
326,30584917,177 GLEN Road,Kitchener,3,1/0,,,"1,254",$228.07,"$275,000","$286,000",07/05/2017,104.00,2
327,30588120,1989 OTTAWA Street #21F,Kitchener,2,1/0,,,963,$297.92,"$286,900","$286,900",09/23/2017,100.00,74
328,30564702,501 GLENELM Crescent #A,Waterloo,6,2/1,1963,,"1,500",$192.00,"$298,000","$288,000",06/13/2017,96.64,79
329,30564705,501 GLENELM Crescent #B,Waterloo,6,2/1,1963,,"1,500",$192.00,"$298,000","$288,000",06/13/2017,96.64,105
330,30578592,470 Victoria Street,Kitchener,2,1/0,1945,,"1,054",$273.24,"$299,000","$288,000",06/30/2017,96.32,23
331,30586834,241 RACHEL Crescent #H,Kitchener,2,1/0,2013,,963,$299.07,"$289,900","$288,000",08/24/2017,99.34,45
332,30600801,35 CHARLES BEST Place,Kitchener,3,0/0,,,"1,276",$227.19,"$289,900","$289,900",09/26/2017,100.00,13
333,30570521,51 Paulander Drive #98,Kitchener,3,1/1,1977,,"1,184",$244.93,"$229,900","$290,000",05/21/2017,126.14,10
334,30578165,701 HOMER WATSON Boulevard #3,Kitchener,2,1/1,,,"1,128",$257.09,"$265,900","$290,000",06/04/2017,109.06,3
335,30579685,10 HOLBORN Court #49,Kitchener,2,1/1,1989,,"1,039",$279.11,"$289,900","$290,000",07/20/2017,100.03,41
336,30581217,250 KEATS Way #22,Waterloo,3,1/2,,,"1,500",$193.33,"$299,900","$290,000",08/04/2017,96.70,74
337,30582238,255 MAITLAND Street #5G,Kitchener,3,1/1,2013,,"1,192",$243.29,"$299,800","$290,000",07/26/2017,96.73,39
338,30584017,236 Rachel Crescent #F,Kitchener,2,1/0,2014,,865,$335.26,"$299,900","$290,000",06/26/2017,96.70,
339,30585106,50 BRYAN Court #LL05,Kitchener,2,1/0,2015,,792,$366.16,"$289,000","$290,000",07/27/2017,100.35,23
340,30587011,150 Wentworth Avenue,Kitchener,3,1/0,,,"1,144",$253.50,"$275,000","$290,000",07/29/2017,105.45,20
341,30587114,840 STIRLING Avenue,Kitchener,3,1/0,1946,,"1,051",$275.93,"$249,900","$290,000",07/26/2017,116.05,15
342,30591577,475 KINGSCOURT Drive #A,Waterloo,4,2/0,1986,,978,$296.52,"$274,900","$290,000",08/08/2017,105.49,8
343,XH3214660,50 Howe Drive,Kitchener,3,1/1,,,"1,510",$192.05,"$299,000","$290,000",09/15/2017,96.99,37
344,30575206,931 GLASGOW Street #30D,Kitchener,1,1/0,2012,,796,$366.21,"$239,888","$291,500",05/22/2017,121.52,7
345,30570560,243 RACHEL Crescent #A,Kitchener,2,1/0,,,865,$338.15,"$295,000","$292,500",05/30/2017,99.15,34
346,30593483,34 Pepperwood Crescent,Kitchener,3,0/0,,,"1,100",$266.36,"$295,000","$293,000",08/18/2017,99.32,10
347,30571095,12 HOLBORN Drive #38,Kitchener,3,1/1,,,"1,200",$245.83,"$250,000","$295,000",05/16/2017,118.00,7
348,30577579,535 WINDFLOWER Crescent #46,Kitchener,2,1/0,,,"1,026",$287.52,"$275,000","$295,000",06/12/2017,107.27,15
349,30577948,24 Sienna Street #F,Kitchener,2,1/0,2014,,865,$341.04,"$289,900","$295,000",06/09/2017,101.76,10
350,30578254,360 Cornridge Place #26,Waterloo,3,1/1,1993,,"1,158",$254.75,"$300,000","$295,000",06/27/2017,98.33,23
351,30580236,88 AVALON Place,Kitchener,3,1/1,,,"1,050",$280.95,"$300,000","$295,000",06/19/2017,98.33,7
352,30581010,844 DOON VILLAGE Road,Kitchener,3,1/1,,,"1,097",$268.92,"$300,000","$295,000",06/30/2017,98.33,15
353,30581353,8 RALGREEN Crescent,Kitchener,3,2/1,1969,,"1,280",$230.47,"$299,900","$295,000",07/07/2017,98.37,21
354,30583853,50 WESTMOUNT Road #20,Kitchener,3,1/1,,,"1,132",$260.60,"$299,990","$295,000",08/25/2017,98.34,63
355,30585081,279 BLUEVALE Street #64,Waterloo,3,1/1,,,"1,180",$250.00,"$305,000","$295,000",07/16/2017,96.72,13
356,30586896,6 Willow Street #2007,Waterloo,2,1/0,1990,,"1,100",$268.18,"$299,900","$295,000",08/04/2017,98.37,18
357,30590449,12 HOLBORN Drive #E35,Kitchener,3,1/0,,,"1,200",$245.83,"$299,900","$295,000",08/30/2017,98.37,35
358,30591867,1460 Highland Road #5H,Kitchener,3,1/1,2011,,"1,192",$247.48,"$299,900","$295,000",08/30/2017,98.37,27
359,30596240,45 CEDARHILL Crescent #9D,Kitchener,3,1/1,,,"1,392",$211.93,"$289,900","$295,000",09/05/2017,101.76,16
360,30596618,1696 Fischer Hallman Road #H,Kitchener,2,1/0,2015,,963,$306.33,"$309,900","$295,000",09/14/2017,95.19,18
361,XH3207086,50 Howe Drive #7B,Kitchener,3,2/1,,,"1,510",$195.36,"$249,900","$295,000",05/26/2017,118.05,8
362,30599223,90 MADISON Avenue,Kitchener,4,1/0,1925,,"1,257",$235.08,"$309,900","$295,500",09/25/2017,95.35,18
363,30580767,112 BENTON Street #420,Kitchener,1,1/0,2012,,732,$404.37,"$296,000","$296,000",06/14/2017,100.00,3
364,30586979,124 Cedar Street,Kitchener,3,1/0,,,"1,434",$206.42,"$299,900","$296,000",07/20/2017,98.70,7
365,30587630,52 PEPPERWOOD Crescent,Kitchener,3,2/0,1971,,"1,084",$273.99,"$289,000","$297,000",07/20/2017,102.77,6
366,30580036,104 MCDOUGALL Road,Waterloo,5,2/2,,,"1,512",$196.76,"$299,900","$297,500",08/19/2017,99.20,68
367,30582846,500 REDFOX Road #A,Waterloo,3,2/0,1983,,950,$313.16,"$309,900","$297,500",09/01/2017,96.00,81
368,30590144,100 BLUEVALE Street #30,Waterloo,3,3/1,,,"1,400",$212.50,"$314,900","$297,500",08/08/2017,94.47,15
369,30594818,120 MANSION Street #605,Kitchener,1,1/0,2005,,676,$440.09,"$297,500","$297,500",08/31/2017,100.00,16
370,30569914,85 DUKE Street #612,Kitchener,1,1/0,2015,,625,$476.80,"$310,000","$298,000",06/19/2017,96.13,35
371,30582962,507 GLENELM Crescent #B,Waterloo,5,1/2,1974,,"1,213",$245.67,"$308,000","$298,000",08/05/2017,96.75,45
372,30571955,1686 FISCHER HALLMAN Road #E,Kitchener,2,1/1,2014,,887,$337.09,"$289,000","$299,000",05/30/2017,103.46,27
373,30594994,112 Benton Street #118,Kitchener,1,1/0,,,677,$441.65,"$299,000","$299,000",08/17/2017,100.00,2
374,30575415,375 Kingscourt Drive #31,Waterloo,2,1/1,1988,,"1,150",$260.70,"$299,800","$299,800",06/16/2017,100.00,28
375,30573639,525 Beechwood Drive #30,Waterloo,2,2/1,1988,,"1,408",$213.00,"$299,900","$299,900",06/07/2017,100.00,29
376,30583995,234 RACHEL Crescent #H,Kitchener,2,1/0,2014,,954,$314.36,"$299,900","$299,900",06/30/2017,100.00,4
377,30591835,19 TALBOT Street,Kitchener,3,1/0,,,"1,300",$230.69,"$299,900","$299,900",08/09/2017,100.00,7
